reading time,reader id,poster id
2012-11-23 19:19:00,71,127
2012-11-23 19:19:00,71,107
2012-11-23 19:20:00,299,317
2012-11-23 19:20:00,127,299
2012-11-23 19:20:00,71,299
2012-11-23 19:20:00,157,170
2012-11-23 19:20:00,71,151
2012-11-23 19:20:00,317,107
2012-11-23 19:20:00,71,18
2012-11-23 19:21:00,95,260
2012-11-23 19:21:00,194,151
2012-11-23 19:21:00,127,132
2012-11-23 19:21:00,299,62
2012-11-23 19:22:00,125,151
2012-11-23 19:22:00,195,21
2012-11-23 19:23:00,157,188
2012-11-23 19:23:00,317,151
2012-11-23 19:23:00,299,107
2012-11-23 19:24:00,317,299
2012-11-23 19:24:00,157,262
2012-11-23 19:24:00,157,188
2012-11-23 19:24:00,317,151
2012-11-23 19:25:00,299,263
2012-11-23 19:25:00,297,151
2012-11-23 19:26:00,299,303
2012-11-23 19:26:00,67,303
2012-11-23 19:26:00,317,157
2012-11-23 19:26:00,299,151
2012-11-23 19:26:00,317,127
2012-11-23 19:27:00,297,260
2012-11-23 19:27:00,297,151
2012-11-23 19:27:00,195,151
2012-11-23 19:27:00,95,112
2012-11-23 19:28:00,195,317
2012-11-23 19:28:00,68,317
2012-11-23 19:28:00,195,151
2012-11-23 19:28:00,157,107
2012-11-23 19:29:00,149,317
2012-11-23 19:29:00,95,307
2012-11-23 19:29:00,149,299
2012-11-23 19:29:00,68,299
2012-11-23 19:29:00,127,297
2012-11-23 19:29:00,95,218
2012-11-23 19:29:00,195,157
2012-11-23 19:29:00,95,152
2012-11-23 19:29:00,297,149
2012-11-23 19:29:00,195,149
2012-11-23 19:29:00,95,99
2012-11-23 19:30:00,195,324
2012-11-23 19:30:00,258,317
2012-11-23 19:30:00,68,260
2012-11-23 19:30:00,299,151
2012-11-23 19:30:00,299,151
2012-11-23 19:30:00,297,149
2012-11-23 19:30:00,258,149
2012-11-23 19:30:00,68,127
2012-11-23 19:30:00,258,18
2012-11-23 19:31:00,68,303
2012-11-23 19:31:00,95,297
2012-11-23 19:31:00,297,195
2012-11-23 19:31:00,95,194
2012-11-23 19:31:00,258,151
2012-11-23 19:31:00,297,149
2012-11-23 19:31:00,195,149
2012-11-23 19:31:00,195,149
2012-11-23 19:31:00,95,149
2012-11-23 19:31:00,258,68
2012-11-23 19:32:00,297,303
2012-11-23 19:32:00,297,299
2012-11-23 19:32:00,95,299
2012-11-23 19:32:00,71,297
2012-11-23 19:32:00,68,263
2012-11-23 19:32:00,157,195
2012-11-23 19:32:00,297,149
2012-11-23 19:32:00,258,149
2012-11-23 19:32:00,157,149
2012-11-23 19:32:00,127,149
2012-11-23 19:32:00,71,149
2012-11-23 19:32:00,297,127
2012-11-23 19:32:00,258,127
2012-11-23 19:33:00,297,317
2012-11-23 19:33:00,95,317
2012-11-23 19:33:00,95,317
2012-11-23 19:33:00,299,313
2012-11-23 19:33:00,258,303
2012-11-23 19:33:00,157,297
2012-11-23 19:33:00,95,279
2012-11-23 19:33:00,258,260
2012-11-23 19:33:00,195,257
2012-11-23 19:33:00,95,151
2012-11-23 19:33:00,71,127
2012-11-23 19:34:00,157,279
2012-11-23 19:34:00,157,279
2012-11-23 19:34:00,258,157
2012-11-23 19:34:00,157,154
2012-11-23 19:34:00,297,127
2012-11-23 19:34:00,195,127
2012-11-23 19:34:00,95,127
2012-11-23 19:34:00,68,127
2012-11-23 19:34:00,297,107
2012-11-23 19:34:00,95,36
2012-11-23 19:34:00,157,31
2012-11-23 19:35:00,157,317
2012-11-23 19:35:00,297,260
2012-11-23 19:35:00,95,152
2012-11-23 19:35:00,68,149
2012-11-23 19:35:00,195,127
2012-11-23 19:35:00,68,127
2012-11-23 19:36:00,68,297
2012-11-23 19:36:00,157,279
2012-11-23 19:36:00,95,257
2012-11-23 19:36:00,95,152
2012-11-23 19:36:00,95,152
2012-11-23 19:36:00,297,127
2012-11-23 19:36:00,258,116
2012-11-23 19:36:00,157,35
2012-11-23 19:37:00,258,317
2012-11-23 19:37:00,157,260
2012-11-23 19:37:00,258,194
2012-11-23 19:37:00,68,151
2012-11-23 19:37:00,95,30
2012-11-23 19:38:00,157,289
2012-11-23 19:38:00,297,152
2012-11-23 19:38:00,258,99
2012-11-23 19:38:00,95,99
2012-11-23 19:38:00,297,68
2012-11-23 19:38:00,258,62
2012-11-23 19:38:00,297,37
2012-11-23 19:38:00,297,35
2012-11-23 19:38:00,68,10
2012-11-23 19:39:00,258,303
2012-11-23 19:39:00,95,297
2012-11-23 19:39:00,297,263
2012-11-23 19:40:00,258,152
2012-11-23 19:40:00,297,151
2012-11-23 19:40:00,258,127
2012-11-23 19:40:00,297,112
2012-11-23 19:40:00,297,62
2012-11-23 19:40:00,157,36
2012-11-23 19:41:00,95,313
2012-11-23 19:41:00,157,226
2012-11-23 19:41:00,258,194
2012-11-23 19:41:00,258,182
2012-11-23 19:41:00,297,127
2012-11-23 19:41:00,95,127
2012-11-23 19:41:00,95,127
2012-11-23 19:41:00,157,8
2012-11-23 19:42:00,297,317
2012-11-23 19:42:00,297,149
2012-11-23 19:42:00,157,127
2012-11-23 19:42:00,297,101
2012-11-23 19:43:00,157,44
2012-11-23 19:43:00,157,36
2012-11-23 19:44:00,157,297
2012-11-23 19:44:00,157,250
2012-11-23 19:44:00,297,149
2012-11-23 19:44:00,24,132
2012-11-23 19:44:00,297,127
2012-11-23 19:44:00,188,97
2012-11-23 19:45:00,297,152
2012-11-23 19:45:00,68,149
2012-11-23 19:45:00,188,127
2012-11-23 19:45:00,297,112
2012-11-23 19:45:00,297,18
2012-11-23 19:46:00,60,127
2012-11-23 19:46:00,297,95
2012-11-23 19:46:00,297,31
2012-11-23 19:46:00,188,8
2012-11-23 19:47:00,152,299
2012-11-23 19:47:00,68,297
2012-11-23 19:47:00,152,194
2012-11-23 19:47:00,157,185
2012-11-23 19:47:00,297,157
2012-11-23 19:47:00,152,151
2012-11-23 19:47:00,95,127
2012-11-23 19:47:00,71,127
2012-11-23 19:47:00,68,127
2012-11-23 19:47:00,157,41
2012-11-23 19:47:00,95,18
2012-11-23 19:48:00,152,317
2012-11-23 19:48:00,71,297
2012-11-23 19:48:00,71,157
2012-11-23 19:48:00,152,149
2012-11-23 19:48:00,297,127
2012-11-23 19:48:00,188,127
2012-11-23 19:48:00,71,127
2012-11-23 19:48:00,152,18
2012-11-23 19:49:00,152,297
2012-11-23 19:49:00,68,195
2012-11-23 19:49:00,152,127
2012-11-23 19:49:00,157,71
2012-11-23 19:50:00,60,317
2012-11-23 19:50:00,60,299
2012-11-23 19:50:00,157,297
2012-11-23 19:50:00,95,154
2012-11-23 19:50:00,157,151
2012-11-23 19:50:00,188,127
2012-11-23 19:50:00,95,127
2012-11-23 19:50:00,152,107
2012-11-23 19:50:00,152,37
2012-11-23 19:51:00,95,297
2012-11-23 19:51:00,68,297
2012-11-23 19:51:00,95,151
2012-11-23 19:51:00,95,151
2012-11-23 19:51:00,299,149
2012-11-23 19:52:00,157,324
2012-11-23 19:52:00,95,299
2012-11-23 19:52:00,60,299
2012-11-23 19:52:00,95,260
2012-11-23 19:52:00,68,157
2012-11-23 19:52:00,188,151
2012-11-23 19:52:00,68,151
2012-11-23 19:52:00,299,127
2012-11-23 19:52:00,157,93
2012-11-23 19:53:00,285,297
2012-11-23 19:53:00,285,297
2012-11-23 19:53:00,157,260
2012-11-23 19:53:00,157,116
2012-11-23 19:54:00,285,299
2012-11-23 19:54:00,285,151
2012-11-23 19:54:00,285,151
2012-11-23 19:54:00,285,149
2012-11-23 19:54:00,157,65
2012-11-23 19:54:00,285,18
2012-11-23 19:54:00,285,18
2012-11-23 19:55:00,285,299
2012-11-23 19:55:00,285,260
2012-11-23 19:55:00,157,170
2012-11-23 19:55:00,285,157
2012-11-23 19:55:00,60,154
2012-11-23 19:55:00,157,152
2012-11-23 19:55:00,285,107
2012-11-23 19:55:00,285,8
2012-11-23 19:56:00,95,317
2012-11-23 19:56:00,285,263
2012-11-23 19:56:00,285,260
2012-11-23 19:56:00,157,53
2012-11-23 19:57:00,24,299
2012-11-23 19:57:00,285,263
2012-11-23 19:57:00,285,171
2012-11-23 19:58:00,297,24
2012-11-23 20:01:00,157,263
2012-11-23 20:01:00,271,260
2012-11-23 20:01:00,285,157
2012-11-23 20:01:00,157,152
2012-11-23 20:01:00,285,127
2012-11-23 20:01:00,285,24
2012-11-23 20:01:00,271,10
2012-11-23 20:02:00,285,317
2012-11-23 20:02:00,285,297
2012-11-23 20:02:00,285,297
2012-11-23 20:02:00,285,195
2012-11-23 20:02:00,285,194
2012-11-23 20:02:00,285,151
2012-11-23 20:02:00,285,149
2012-11-23 20:02:00,285,149
2012-11-23 20:02:00,285,127
2012-11-23 20:03:00,285,317
2012-11-23 20:03:00,285,303
2012-11-23 20:03:00,285,299
2012-11-23 20:03:00,285,151
2012-11-23 20:03:00,285,151
2012-11-23 20:03:00,285,127
2012-11-23 20:03:00,203,24
2012-11-23 20:03:00,285,18
2012-11-23 20:04:00,157,154
2012-11-23 20:04:00,271,151
2012-11-23 20:04:00,271,127
2012-11-23 20:04:00,203,95
2012-11-23 20:05:00,228,297
2012-11-23 20:05:00,228,297
2012-11-23 20:05:00,297,95
2012-11-23 20:05:00,203,95
2012-11-23 20:06:00,228,297
2012-11-23 20:06:00,203,157
2012-11-23 20:06:00,203,149
2012-11-23 20:06:00,228,95
2012-11-23 20:06:00,157,95
2012-11-23 20:07:00,157,256
2012-11-23 20:07:00,25,95
2012-11-23 20:08:00,271,285
2012-11-23 20:08:00,157,285
2012-11-23 20:08:00,71,285
2012-11-23 20:08:00,68,285
2012-11-23 20:08:00,271,195
2012-11-23 20:09:00,71,297
2012-11-23 20:10:00,68,297
2012-11-23 20:10:00,297,285
2012-11-23 20:10:00,157,285
2012-11-23 20:10:00,95,285
2012-11-23 20:10:00,68,285
2012-11-23 20:10:00,157,101
2012-11-23 20:12:00,285,271
2012-11-23 20:12:00,285,194
2012-11-23 20:12:00,157,82
2012-11-23 20:12:00,157,31
2012-11-23 20:12:00,157,7
2012-11-23 20:13:00,271,303
2012-11-23 20:13:00,271,263
2012-11-23 20:13:00,157,149
2012-11-23 20:14:00,285,297
2012-11-23 20:15:00,169,297
2012-11-23 20:15:00,90,271
2012-11-23 20:15:00,271,263
2012-11-23 20:15:00,271,260
2012-11-23 20:15:00,90,194
2012-11-23 20:15:00,285,169
2012-11-23 20:15:00,285,169
2012-11-23 20:15:00,90,95
2012-11-23 20:15:00,285,90
2012-11-23 20:15:00,285,24
2012-11-23 20:16:00,90,169
2012-11-23 20:16:00,90,169
2012-11-23 20:16:00,71,169
2012-11-23 20:16:00,285,95
2012-11-23 20:16:00,285,90
2012-11-23 20:16:00,285,67
2012-11-23 20:16:00,90,24
2012-11-23 20:17:00,157,285
2012-11-23 20:17:00,71,271
2012-11-23 20:17:00,71,194
2012-11-23 20:17:00,157,169
2012-11-23 20:17:00,90,169
2012-11-23 20:17:00,285,132
2012-11-23 20:17:00,285,132
2012-11-23 20:17:00,90,67
2012-11-23 20:17:00,71,67
2012-11-23 20:17:00,67,67
2012-11-23 20:17:00,169,36
2012-11-23 20:18:00,285,218
2012-11-23 20:18:00,157,152
2012-11-23 20:18:00,169,127
2012-11-23 20:18:00,157,90
2012-11-23 20:18:00,71,67
2012-11-23 20:19:00,90,297
2012-11-23 20:19:00,169,260
2012-11-23 20:19:00,157,260
2012-11-23 20:19:00,90,157
2012-11-23 20:19:00,297,67
2012-11-23 20:19:00,285,67
2012-11-23 20:19:00,67,67
2012-11-23 20:19:00,90,62
2012-11-23 20:19:00,157,35
2012-11-23 20:20:00,169,194
2012-11-23 20:20:00,157,112
2012-11-23 20:20:00,90,67
2012-11-23 20:22:00,37,285
2012-11-23 20:22:00,37,169
2012-11-23 20:23:00,169,313
2012-11-23 20:23:00,37,297
2012-11-23 20:23:00,37,260
2012-11-23 20:23:00,90,157
2012-11-23 20:23:00,157,90
2012-11-23 20:24:00,203,297
2012-11-23 20:24:00,37,285
2012-11-23 20:24:00,37,257
2012-11-23 20:25:00,37,297
2012-11-23 20:25:00,169,279
2012-11-23 20:25:00,297,157
2012-11-23 20:25:00,203,157
2012-11-23 20:25:00,90,157
2012-11-23 20:25:00,37,157
2012-11-23 20:25:00,37,157
2012-11-23 20:25:00,169,95
2012-11-23 20:25:00,169,67
2012-11-23 20:26:00,285,297
2012-11-23 20:26:00,169,297
2012-11-23 20:26:00,169,194
2012-11-23 20:26:00,285,157
2012-11-23 20:26:00,203,157
2012-11-23 20:26:00,37,157
2012-11-23 20:26:00,169,107
2012-11-23 20:26:00,67,67
2012-11-23 20:26:00,285,37
2012-11-23 20:26:00,203,37
2012-11-23 20:27:00,37,157
2012-11-23 20:27:00,169,107
2012-11-23 20:27:00,169,37
2012-11-23 20:28:00,18,317
2012-11-23 20:28:00,8,317
2012-11-23 20:28:00,203,157
2012-11-23 20:28:00,157,116
2012-11-23 20:28:00,297,37
2012-11-23 20:28:00,203,37
2012-11-23 20:28:00,203,37
2012-11-23 20:29:00,297,317
2012-11-23 20:29:00,203,317
2012-11-23 20:29:00,188,317
2012-11-23 20:29:00,169,317
2012-11-23 20:29:00,37,317
2012-11-23 20:29:00,169,285
2012-11-23 20:29:00,18,285
2012-11-23 20:29:00,297,157
2012-11-23 20:29:00,297,37
2012-11-23 20:30:00,285,317
2012-11-23 20:30:00,188,317
2012-11-23 20:30:00,157,317
2012-11-23 20:30:00,285,297
2012-11-23 20:30:00,203,188
2012-11-23 20:30:00,157,188
2012-11-23 20:30:00,18,188
2012-11-23 20:30:00,188,186
2012-11-23 20:30:00,157,186
2012-11-23 20:30:00,157,186
2012-11-23 20:31:00,203,285
2012-11-23 20:31:00,188,285
2012-11-23 20:31:00,169,285
2012-11-23 20:31:00,18,285
2012-11-23 20:31:00,285,188
2012-11-23 20:31:00,169,188
2012-11-23 20:31:00,18,169
2012-11-23 20:32:00,285,317
2012-11-23 20:32:00,285,297
2012-11-23 20:32:00,285,297
2012-11-23 20:32:00,186,297
2012-11-23 20:32:00,186,285
2012-11-23 20:32:00,285,188
2012-11-23 20:32:00,285,186
2012-11-23 20:32:00,169,186
2012-11-23 20:32:00,285,169
2012-11-23 20:32:00,203,169
2012-11-23 20:32:00,186,169
2012-11-23 20:32:00,186,157
2012-11-23 20:32:00,18,157
2012-11-23 20:33:00,169,317
2012-11-23 20:33:00,18,297
2012-11-23 20:33:00,286,285
2012-11-23 20:33:00,186,37
2012-11-23 20:33:00,169,37
2012-11-23 20:33:00,285,18
2012-11-23 20:33:00,203,18
2012-11-23 20:33:00,186,18
2012-11-23 20:34:00,186,297
2012-11-23 20:34:00,169,297
2012-11-23 20:34:00,169,297
2012-11-23 20:34:00,297,285
2012-11-23 20:34:00,186,37
2012-11-23 20:34:00,186,18
2012-11-23 20:34:00,186,18
2012-11-23 20:35:00,37,285
2012-11-23 20:35:00,37,203
2012-11-23 20:35:00,169,194
2012-11-23 20:35:00,37,188
2012-11-23 20:35:00,37,169
2012-11-23 20:35:00,169,90
2012-11-23 20:35:00,311,18
2012-11-23 20:36:00,157,317
2012-11-23 20:36:00,37,169
2012-11-23 20:36:00,286,37
2012-11-23 20:36:00,18,37
2012-11-23 20:36:00,157,18
2012-11-23 20:37:00,68,285
2012-11-23 20:37:00,285,203
2012-11-23 20:37:00,18,203
2012-11-23 20:37:00,169,186
2012-11-23 20:37:00,297,37
2012-11-23 20:37:00,285,37
2012-11-23 20:37:00,157,37
2012-11-23 20:37:00,285,18
2012-11-23 20:38:00,68,285
2012-11-23 20:38:00,285,203
2012-11-23 20:38:00,285,203
2012-11-23 20:38:00,68,203
2012-11-23 20:38:00,311,186
2012-11-23 20:38:00,18,169
2012-11-23 20:38:00,285,37
2012-11-23 20:38:00,169,37
2012-11-23 20:38:00,68,37
2012-11-23 20:38:00,18,37
2012-11-23 20:38:00,285,18
2012-11-23 20:39:00,285,311
2012-11-23 20:39:00,203,311
2012-11-23 20:39:00,18,311
2012-11-23 20:39:00,203,188
2012-11-23 20:39:00,311,149
2012-11-23 20:40:00,311,297
2012-11-23 20:40:00,311,285
2012-11-23 20:40:00,18,271
2012-11-23 20:40:00,311,203
2012-11-23 20:40:00,18,203
2012-11-23 20:40:00,285,188
2012-11-23 20:40:00,18,188
2012-11-23 20:40:00,18,186
2012-11-23 20:40:00,311,37
2012-11-23 20:41:00,285,317
2012-11-23 20:41:00,311,186
2012-11-23 20:41:00,311,169
2012-11-23 20:41:00,311,37
2012-11-23 20:42:00,18,311
2012-11-23 20:42:00,285,297
2012-11-23 20:42:00,169,297
2012-11-23 20:42:00,157,297
2012-11-23 20:42:00,311,285
2012-11-23 20:42:00,157,203
2012-11-23 20:42:00,18,203
2012-11-23 20:42:00,18,203
2012-11-23 20:42:00,18,188
2012-11-23 20:42:00,18,169
2012-11-23 20:42:00,18,169
2012-11-23 20:42:00,285,157
2012-11-23 20:42:00,285,37
2012-11-23 20:42:00,285,37
2012-11-23 20:42:00,285,37
2012-11-23 20:42:00,297,18
2012-11-23 20:42:00,269,18
2012-11-23 20:43:00,285,311
2012-11-23 20:43:00,285,297
2012-11-23 20:43:00,285,269
2012-11-23 20:43:00,203,269
2012-11-23 20:43:00,18,269
2012-11-23 20:43:00,285,203
2012-11-23 20:43:00,285,203
2012-11-23 20:43:00,285,203
2012-11-23 20:43:00,18,203
2012-11-23 20:43:00,285,37
2012-11-23 20:43:00,18,37
2012-11-23 20:43:00,285,18
2012-11-23 20:44:00,186,285
2012-11-23 20:44:00,285,269
2012-11-23 20:44:00,203,269
2012-11-23 20:44:00,311,203
2012-11-23 20:44:00,285,203
2012-11-23 20:44:00,285,203
2012-11-23 20:44:00,18,203
2012-11-23 20:44:00,285,186
2012-11-23 20:44:00,18,186
2012-11-23 20:44:00,311,169
2012-11-23 20:44:00,311,37
2012-11-23 20:44:00,285,37
2012-11-23 20:44:00,186,37
2012-11-23 20:44:00,311,18
2012-11-23 20:44:00,186,18
2012-11-23 20:45:00,311,317
2012-11-23 20:45:00,186,297
2012-11-23 20:45:00,157,297
2012-11-23 20:45:00,311,285
2012-11-23 20:45:00,37,188
2012-11-23 20:45:00,37,188
2012-11-23 20:45:00,297,186
2012-11-23 20:45:00,311,90
2012-11-23 20:45:00,186,18
2012-11-23 20:45:00,37,18
2012-11-23 20:46:00,311,297
2012-11-23 20:46:00,186,297
2012-11-23 20:46:00,157,269
2012-11-23 20:46:00,25,269
2012-11-23 20:46:00,186,203
2012-11-23 20:46:00,8,203
2012-11-23 20:46:00,37,188
2012-11-23 20:46:00,37,188
2012-11-23 20:46:00,311,186
2012-11-23 20:46:00,203,68
2012-11-23 20:46:00,186,68
2012-11-23 20:46:00,8,68
2012-11-23 20:46:00,68,37
2012-11-23 20:46:00,157,18
2012-11-23 20:46:00,25,18
2012-11-23 20:47:00,157,303
2012-11-23 20:47:00,157,151
2012-11-23 20:47:00,157,67
2012-11-23 20:47:00,37,67
2012-11-23 20:47:00,8,18
2012-11-23 20:48:00,335,157
2012-11-23 20:48:00,297,68
2012-11-23 20:48:00,297,68
2012-11-23 20:48:00,297,67
2012-11-23 20:48:00,203,67
2012-11-23 20:49:00,311,297
2012-11-23 20:49:00,157,297
2012-11-23 20:49:00,68,297
2012-11-23 20:49:00,18,297
2012-11-23 20:49:00,311,68
2012-11-23 20:49:00,311,37
2012-11-23 20:50:00,8,311
2012-11-23 20:50:00,186,297
2012-11-23 20:50:00,37,297
2012-11-23 20:50:00,8,297
2012-11-23 20:50:00,311,90
2012-11-23 20:50:00,186,68
2012-11-23 20:50:00,157,68
2012-11-23 20:50:00,157,68
2012-11-23 20:50:00,186,67
2012-11-23 20:50:00,18,67
2012-11-23 20:51:00,313,297
2012-11-23 20:51:00,286,297
2012-11-23 20:51:00,203,297
2012-11-23 20:51:00,186,297
2012-11-23 20:51:00,157,297
2012-11-23 20:51:00,67,297
2012-11-23 20:51:00,18,203
2012-11-23 20:51:00,286,68
2012-11-23 20:51:00,18,68
2012-11-23 20:51:00,313,67
2012-11-23 20:52:00,8,297
2012-11-23 20:52:00,313,269
2012-11-23 20:52:00,67,269
2012-11-23 20:52:00,8,169
2012-11-23 20:53:00,157,297
2012-11-23 20:53:00,8,203
2012-11-23 20:53:00,8,95
2012-11-23 20:53:00,203,68
2012-11-23 20:53:00,157,68
2012-11-23 20:53:00,65,68
2012-11-23 20:53:00,157,67
2012-11-23 20:53:00,8,67
2012-11-23 20:54:00,68,297
2012-11-23 20:54:00,68,203
2012-11-23 20:54:00,67,67
2012-11-23 20:55:00,285,297
2012-11-23 20:55:00,68,297
2012-11-23 20:55:00,65,297
2012-11-23 20:55:00,203,286
2012-11-23 20:55:00,143,286
2012-11-23 20:55:00,285,68
2012-11-23 20:55:00,25,68
2012-11-23 20:55:00,8,25
2012-11-23 20:55:00,311,18
2012-11-23 20:55:00,25,18
2012-11-23 20:56:00,286,311
2012-11-23 20:56:00,286,297
2012-11-23 20:56:00,285,297
2012-11-23 20:56:00,285,286
2012-11-23 20:56:00,68,286
2012-11-23 20:56:00,65,269
2012-11-23 20:56:00,286,203
2012-11-23 20:56:00,285,203
2012-11-23 20:56:00,143,203
2012-11-23 20:56:00,285,68
2012-11-23 20:56:00,285,68
2012-11-23 20:56:00,65,68
2012-11-23 20:56:00,285,67
2012-11-23 20:56:00,285,25
2012-11-23 20:56:00,285,25
2012-11-23 20:56:00,143,18
2012-11-23 20:57:00,37,297
2012-11-23 20:57:00,285,286
2012-11-23 20:57:00,186,286
2012-11-23 20:57:00,119,286
2012-11-23 20:57:00,285,143
2012-11-23 20:57:00,37,143
2012-11-23 20:57:00,37,68
2012-11-23 20:57:00,68,25
2012-11-23 20:58:00,157,313
2012-11-23 20:58:00,286,269
2012-11-23 20:58:00,25,269
2012-11-23 20:58:00,285,186
2012-11-23 20:58:00,203,186
2012-11-23 20:58:00,157,186
2012-11-23 20:58:00,68,186
2012-11-23 20:58:00,65,186
2012-11-23 20:58:00,8,186
2012-11-23 20:58:00,65,25
2012-11-23 20:59:00,203,313
2012-11-23 20:59:00,119,186
2012-11-23 20:59:00,25,186
2012-11-23 20:59:00,65,143
2012-11-23 20:59:00,313,112
2012-11-23 21:00:00,157,313
2012-11-23 21:00:00,25,313
2012-11-23 21:00:00,313,186
2012-11-23 21:00:00,188,97
2012-11-23 21:00:00,157,68
2012-11-23 21:01:00,186,313
2012-11-23 21:01:00,8,313
2012-11-23 21:01:00,313,286
2012-11-23 21:01:00,186,286
2012-11-23 21:01:00,188,186
2012-11-23 21:01:00,143,186
2012-11-23 21:02:00,60,313
2012-11-23 21:02:00,188,297
2012-11-23 21:02:00,186,286
2012-11-23 21:02:00,157,286
2012-11-23 21:02:00,25,286
2012-11-23 21:02:00,8,286
2012-11-23 21:02:00,186,119
2012-11-23 21:02:00,143,68
2012-11-23 21:02:00,186,25
2012-11-23 21:03:00,313,286
2012-11-23 21:03:00,119,286
2012-11-23 21:03:00,60,286
2012-11-23 21:03:00,313,203
2012-11-23 21:03:00,186,203
2012-11-23 21:03:00,143,203
2012-11-23 21:03:00,8,203
2012-11-23 21:03:00,157,186
2012-11-23 21:03:00,157,119
2012-11-23 21:03:00,25,119
2012-11-23 21:03:00,44,68
2012-11-23 21:04:00,143,313
2012-11-23 21:04:00,119,313
2012-11-23 21:04:00,68,313
2012-11-23 21:04:00,68,286
2012-11-23 21:04:00,313,271
2012-11-23 21:04:00,313,119
2012-11-23 21:04:00,203,119
2012-11-23 21:05:00,143,297
2012-11-23 21:05:00,44,297
2012-11-23 21:05:00,119,286
2012-11-23 21:05:00,79,286
2012-11-23 21:05:00,188,203
2012-11-23 21:05:00,143,67
2012-11-23 21:05:00,273,44
2012-11-23 21:05:00,203,44
2012-11-23 21:05:00,313,8
2012-11-23 21:06:00,143,317
2012-11-23 21:06:00,188,286
2012-11-23 21:06:00,313,195
2012-11-23 21:06:00,297,188
2012-11-23 21:06:00,188,44
2012-11-23 21:06:00,143,37
2012-11-23 21:06:00,143,37
2012-11-23 21:07:00,297,313
2012-11-23 21:07:00,157,286
2012-11-23 21:07:00,157,286
2012-11-23 21:07:00,68,203
2012-11-23 21:07:00,68,203
2012-11-23 21:07:00,157,188
2012-11-23 21:07:00,44,188
2012-11-23 21:07:00,37,188
2012-11-23 21:07:00,157,186
2012-11-23 21:07:00,44,143
2012-11-23 21:07:00,157,44
2012-11-23 21:08:00,188,273
2012-11-23 21:08:00,157,273
2012-11-23 21:08:00,143,273
2012-11-23 21:08:00,297,203
2012-11-23 21:08:00,157,203
2012-11-23 21:08:00,157,203
2012-11-23 21:08:00,143,188
2012-11-23 21:08:00,25,188
2012-11-23 21:08:00,157,143
2012-11-23 21:08:00,25,143
2012-11-23 21:08:00,297,68
2012-11-23 21:08:00,329,44
2012-11-23 21:08:00,297,44
2012-11-23 21:08:00,297,44
2012-11-23 21:08:00,188,44
2012-11-23 21:08:00,143,44
2012-11-23 21:09:00,329,286
2012-11-23 21:09:00,297,203
2012-11-23 21:09:00,143,203
2012-11-23 21:09:00,143,203
2012-11-23 21:09:00,143,25
2012-11-23 21:10:00,143,297
2012-11-23 21:10:00,157,286
2012-11-23 21:10:00,68,203
2012-11-23 21:10:00,44,186
2012-11-23 21:10:00,44,127
2012-11-23 21:10:00,143,44
2012-11-23 21:10:00,68,44
2012-11-23 21:10:00,60,44
2012-11-23 21:10:00,313,36
2012-11-23 21:11:00,143,317
2012-11-23 21:11:00,60,297
2012-11-23 21:11:00,44,297
2012-11-23 21:11:00,44,286
2012-11-23 21:11:00,68,203
2012-11-23 21:11:00,25,203
2012-11-23 21:11:00,297,188
2012-11-23 21:11:00,44,143
2012-11-23 21:12:00,313,188
2012-11-23 21:12:00,44,18
2012-11-23 21:12:00,143,10
2012-11-23 21:13:00,44,317
2012-11-23 21:13:00,68,297
2012-11-23 21:13:00,297,203
2012-11-23 21:13:00,68,203
2012-11-23 21:13:00,68,203
2012-11-23 21:13:00,60,203
2012-11-23 21:13:00,44,203
2012-11-23 21:13:00,44,203
2012-11-23 21:13:00,44,203
2012-11-23 21:13:00,203,188
2012-11-23 21:13:00,313,157
2012-11-23 21:13:00,143,112
2012-11-23 21:13:00,60,44
2012-11-23 21:13:00,313,37
2012-11-23 21:14:00,68,203
2012-11-23 21:14:00,44,188
2012-11-23 21:14:00,44,119
2012-11-23 21:15:00,60,313
2012-11-23 21:15:00,203,297
2012-11-23 21:15:00,44,273
2012-11-23 21:15:00,235,203
2012-11-23 21:15:00,60,203
2012-11-23 21:15:00,44,203
2012-11-23 21:15:00,235,44
2012-11-23 21:15:00,25,44
2012-11-23 21:16:00,60,286
2012-11-23 21:16:00,186,273
2012-11-23 21:16:00,313,250
2012-11-23 21:16:00,235,143
2012-11-23 21:16:00,44,119
2012-11-23 21:17:00,235,313
2012-11-23 21:17:00,186,313
2012-11-23 21:17:00,186,297
2012-11-23 21:17:00,186,286
2012-11-23 21:17:00,44,285
2012-11-23 21:17:00,44,285
2012-11-23 21:17:00,235,203
2012-11-23 21:17:00,235,203
2012-11-23 21:17:00,44,119
2012-11-23 21:17:00,143,79
2012-11-23 21:18:00,44,313
2012-11-23 21:18:00,68,297
2012-11-23 21:18:00,60,297
2012-11-23 21:18:00,186,203
2012-11-23 21:18:00,186,203
2012-11-23 21:18:00,143,203
2012-11-23 21:18:00,68,203
2012-11-23 21:18:00,44,203
2012-11-23 21:18:00,186,188
2012-11-23 21:18:00,203,44
2012-11-23 21:18:00,186,44
2012-11-23 21:18:00,186,44
2012-11-23 21:18:00,21,44
2012-11-23 21:19:00,44,297
2012-11-23 21:19:00,186,273
2012-11-23 21:19:00,186,203
2012-11-23 21:19:00,157,36
2012-11-23 21:20:00,190,313
2012-11-23 21:20:00,235,297
